utt_id,f0_log_mean_norm,f0_log_range_norm,mfcc_0_vowel_var,speaking_rate,jitterLocal_sma3nz_mean,jitterLocal_sma3nz_var,shimmerLocaldB_sma3nz_mean,shimmerLocaldB_sma3nz_var,HNRdBACF_sma3nz_mean,HNRdBACF_sma3nz_var,logRelF0-H1-H2_sma3nz_mean,logRelF0-H1-H2_sma3nz_var,voicing_to_frames_ratio,articulation_rate,a_F2_mean_norm,a_F3_mean_norm
32523,-0.0963235643919357,-0.0988728837575446,3288.8149416795713,1.866361081145647,0.00967632,0.0001825966319302,0.6782148,0.6947819590568542,2.8157666,5.941278457641602,1.9856958,27.80577278137207,0.8920863309352518,2.334630350194552,193.54302098841276,249.1185859756497
32524,0.2725503255754056,0.4094350486530825,6157.232557374644,13.164243916190069,0.010227742,0.0002815010957419,0.7169738,1.03823721408844,2.884999,13.07686996459961,0.90051955,22.48079490661621,0.4631578947368421,18.58974358974359,-96.4583265918177,-110.23126102931974
32526,0.0723993824832556,0.5134071257370739,9577.925937646454,14.06145185317528,0.012753212,0.0002155557303922,0.92165965,0.722248911857605,3.5849,8.357415199279785,0.9069463,47.72685241699219,0.967948717948718,15.74074074074074,-313.4390121236063,-230.66119234528017
32530,-0.1531963260482864,0.0628614583731098,3577.2549145870667,13.0909489587991,0.013806504,0.0009448564378544,0.46470585,0.40976482629776,1.4532257,4.04447603225708,2.7038217,25.497364044189453,0.7924528301886793,19.047619047619047,197.20360151275736,-141.43443368727185
32531,-0.0210118115790658,0.6404841088397307,3678.469300766369,15.439570671587465,0.01306776,0.000520882080309,0.7912812,0.8067651391029358,2.3823225,6.919493675231934,2.6091266,121.7302474975586,0.7987421383647799,17.133517443498842,-38.790725238922505,21.416953936542996
32541,0.0022233837696914,0.3054629715690903,6519.388106560794,15.87678236296568,0.009900939,0.0002652053372003,0.64328444,0.6452293992042542,2.5135174,7.8850555419921875,2.3339198,99.04961395263672,0.916,17.829457364341085,-69.32400560234987,-210.34551219210016
32542,-0.0406963695299751,0.4267637281670805,7171.500590556394,10.604028035659434,0.011442439,0.0004601318214554,0.64226913,0.69414222240448,2.1347156,6.326900959014893,1.9423892,33.204566955566406,0.7797979797979798,13.232104121475054,-184.52042897064803,-184.66734313893085
32544,-0.0765118365978807,0.0975188174011066,4508.952662067022,9.939949452043718,0.010997604,0.0001999991218326,0.72479504,0.8461318016052246,2.315804,5.962297439575195,-0.11779822,10.541878700256348,0.7076923076923077,12.71186440677966,-151.26230757815165,-338.9353806569684
32547,-0.0731237681529144,0.652036561849063,6263.2700546387905,11.718034152210535,0.009041334,0.000359503814252,0.57212526,0.690022885799408,2.0346017,7.613306999206543,1.3996382,35.59008026123047,0.8161209068010076,13.366336633663366,-0.5203911930809682,-146.82396112719334
32551,-0.0633833387915263,0.247700706522428,6415.552621943462,15.531649980017011,0.009168254,0.0003680186637211,0.60866463,0.7643800973892212,2.05754,6.912804126739502,1.1049638,23.28264045715332,0.8364312267657993,18.029739776951672,-168.0110074528386,-63.22756851297208
